2,0
4,0
6,4
7,5
8,7
9,0
10,4
11,6
13,2
15,2
17,0
19,0
21,0
23,0
25,0
26,0
27,0
29,0
31,0
32,3
33,2
35,5
36,0
37,0
39,0
40,0
41,0
43,0
45,0
46,0
48,0
50,0
52,0
54,0
56,0
58,0
60,0
62,0
64,0
66,0
68,0
70,0
72,0
74,0
76,9
77,2
79,0
81,0
83,0
85,0
87,0
88,0
89,0
91,3
92,3
94,2
96,0
97,1
99,0
100,0
102,0
104,0
106,0
107,2
109,0
110,2
111,1
113,0
115,0
116,0
117,8
118,1
119,3
120,1
122,0
123,1
124,0
126,0
128,0
130,0
132,0
134,0
136,0
138,0
140,0
142,0
143,1
144,2
146,0
147,0
149,0
151,0
152,0
154,0
155,0
157,0
159,0
161,0
163,0
165,0
166,0
167,0
168,0
170,0
171,0
172,0
174,0
176,0
178,0
180,0
182,0
184,0
185,0
187,0
189,1
190,4
191,2
193,0
195,0
197,0
198,1
200,0
201,0
202,0
204,1
205,0
207,0
209,0
211,0
213,0
215,0
217,0
219,0
221,0
223,0
225,0
227,0
229,0
231,0
233,0
235,0
236,0
238,0
239,0
240,0
242,0
244,0
246,0
248,0
250,0
252,0
254,0
256,0
258,0
260,0
262,0
263,1
264,0
266,0
268,0
270,0
272,0
274,0
276,0
278,0
280,0
282,0
284,0
286,0
288,0
290,0
292,0
294,0
296,0
298,0
300,0
302,0
304,0
306,0
308,0
310,0
312,0
314,0
316,0
318,0
320,0
322,0
324,0
326,0
328,0
330,0
332,0
334,0
336,0
338,0
340,0
342,0
344,0
346,0
348,0
350,0
352,0
354,0
356,0
358,0
360,0
362,0
364,0
366,0
367,0
368,0
369,0
370,0
372,0
374,0
375,0
377,0
379,0
380,0
382,0
384,0
386,0
388,0
389,0
390,0
391,0
392,0
394,0
396,0
398,0
400,0
401,0
402,0
403,0
404,0
406,0
408,0
410,0
412,0
413,0
415,0
417,0
419,0
421,0
423,0
425,0
427,0
429,0
430,0
431,0
432,0
433,0
434,0
435,0
436,0
437,0
438,0
440,0
442,0
444,0
446,0
447,0
448,0
450,0
452,0
453,0
454,0
456,0
458,0
459,0
460,0
461,0
463,0
465,0
467,1
469,0
471,0
473,0
475,0
477,1
478,1
479,0
481,0
483,0
485,0
487,0
489,0
491,0
493,0
495,0
497,0
499,0
501,0
503,0
505,0
507,0
509,0
511,0
513,0
515,0
517,0
519,0
521,0
523,0
525,0
527,0
529,0
531,0
533,0
535,0
537,0
539,0
541,0
543,0
545,0
547,0
549,0
551,0
553,0
555,0
557,0
559,0
561,0
563,0
565,0
567,0
569,0
571,0
573,0
575,0
577,0
579,0
581,0
583,0
585,0
587,0
589,0
591,0
593,0
595,0
597,0
599,0
601,0
603,0
605,0
607,0
609,0
611,0
613,0
615,0
617,0
619,0
621,0
623,0
625,0
627,0
629,0
631,0
633,0
635,0
637,0
639,0
641,0
643,0
645,0
647,0
649,0
651,0
653,0
655,0
657,0
659,0
661,0
663,0
665,0
667,0
669,0
671,0
673,0
675,0
677,0
678,1
679,1
680,2
682,0
684,0
686,0
688,0
690,1
691,1
692,3
694,1
696,2
697,0
699,0
701,1
702,0
703,2
705,2
707,0
709,0
711,0
712,0
714,0
715,0
717,0
718,0
720,0
721,0
722,0
724,0
726,0
728,0
730,0
732,0
734,0
736,0
738,0
740,0
742,0
744,0
746,0
748,0
750,0
752,0
754,0
756,1
758,0
760,1
761,0
763,0
765,0
767,0
768,0
770,0
772,2
773,1
775,1
777,0
778,0
780,0
781,0
783,0
785,0
787,0
789,1
790,2
791,0
792,1
794,0
796,0
797,0
799,0
800,2
802,1
804,0
805,0
807,1
808,0
809,0
811,0
813,0
815,0
817,1
819,0
821,0
823,0
824,0
826,0
827,2
828,1
830,1
831,0
833,0
835,0
837,0
839,0
841,0
843,0
845,1
846,1
848,0
850,0
851,1
852,0
854,0
856,0
858,0
859,0
861,0
862,0
863,0
864,1
866,0
868,0
870,0
872,0
874,0
876,0
878,0
880,0
882,0
884,0
886,0
888,0
890,0
892,0
894,0
896,0
898,0
900,0
902,0
904,0
906,0
908,0
910,0
912,0
914,0
916,0
917,1
918,0
920,0
922,0
924,1
926,0
928,0
930,0
932,0
934,0
936,0
938,0
940,0
942,0
944,0
946,0
948,0
950,0
952,0
954,0
955,2
957,0
958,0
960,0
962,0
964,0
966,0
968,0
970,0
972,0
974,0
976,0
977,0
979,0
981,0
983,1
984,1
986,0
988,0
990,0
992,0
994,0
996,0
997,2
998,3
1000,1
1002,0
1003,2
1005,0
1006,0
1008,0
1010,0
1012,0
1014,0
1016,0
1018,0
1020,0
1022,0
1023,0
1025,0
1027,0
1029,0
1031,0
1033,0
1035,0
1037,0
1039,0
1041,0
1043,0
1045,0
1047,0
1049,0
1051,0
1053,0
1055,0
1057,0
1059,0
1061,0
1063,0
1065,0
1067,1
1069,0
1071,0
1073,0
1075,0
1077,0
1079,0
1081,0
1083,0
1085,0
1087,1
1089,0
1090,0
1091,0
1092,1
1094,0
1095,0
1097,2
1098,0
1099,1
1100,0
1102,0
1104,0
1106,1
1107,0
1109,0
1111,0
1113,0
1115,0
1117,0
1119,0
1121,0
1123,0
1124,2
1126,0
1128,2
1130,0
1131,0
1133,0
1135,0
1137,0
1139,0
1141,0
1143,0
1145,0
1146,0
1147,0
1149,0
1151,0
1152,0
1154,2
1156,0
1157,0
1159,0
1161,0
1163,0
1165,0
1167,0
1169,0
1170,0
1171,0
1172,0
1174,0
1176,0
1178,0
1180,0
1182,0
1184,0
1186,0
1188,0
1190,0
1192,0
1194,0
1196,0
1198,0
1200,0
1202,0
1204,0
1206,0
1208,0
1210,0
1212,0
1214,0
1216,0
1218,0
1220,0
1222,0
1224,0
1226,0
1228,0
1230,0
1232,0
1234,0
1236,0
1238,0
1239,0
1241,0
1242,0
1244,0
1245,0
1247,0
1248,0
1249,0
1250,0
1251,0
1253,0
1255,0
1257,0
1258,0
1259,0
1261,0
1263,0
1265,0
1267,0
1269,0
1271,0
1273,0
1275,0
1277,0
1279,0
1281,0
1283,0
1285,0
1287,0
1289,0
1291,0
1293,0
1294,0
1296,0
1298,0
1300,0
1302,0
1304,0
1306,0
1308,0
1310,0
1311,0
1313,0
1315,0
1317,0
1319,0
1320,0
1322,0
1324,0
1326,0
1328,0
1330,0
1332,0
1334,0
1336,0
1337,0
1339,0
1341,0
1343,0
1345,0
1347,0
1349,0
1351,0
1353,0
1355,0
1357,0
1359,0
1361,0
1363,0
1365,0
1367,0
1369,0
1371,0
1373,0
1375,0
1377,0
1379,0
1381,0
1383,0
1385,0
1387,0
1389,0
1391,0
1393,0
1395,0
1397,0
1399,0
1401,0
1403,0
1405,0
1406,0
1408,0
1409,0
1411,0
1413,0
1415,0
1416,0
1418,0
1420,0
1422,0
1424,0
1426,0
1428,0
1430,0
1432,0
1434,0
1436,0
1438,0
1440,0
1442,0
1444,0
1446,0
1448,0
1450,0
1452,0
1454,0
1456,0
1458,0
1460,0
1462,0
1464,0
1466,0
1468,0
1470,0
1472,0
1474,0
1476,0
1478,0
1480,0
1482,0
1484,0
1486,0
1488,0
1490,0
1492,0
1494,0
1496,0
1498,0
1500,0
1502,0
1504,0
1506,0
1508,0
1510,0
1512,0
1514,0
1516,0
1518,0
1520,0
1522,0
1524,0
1526,0
1528,0
1530,0
1532,0
1534,0
1536,0
1538,0
1540,0
1542,0
1544,0
1546,0
1548,0
1550,0
1552,0
1554,0
1556,0
1558,0
1560,0
1562,0
1564,0
1566,0
1568,0
1570,0
1572,0
1574,0
1576,0
1578,0
1580,0
1582,0
1584,0
1586,0
1588,0
1590,0
1592,0
1594,0
1596,0
1598,0
1600,0
1602,0
1604,0
1606,0
1608,0
1610,0
1612,0
1614,0
1616,0
1618,0
1620,0
1622,0
1624,0
1626,0
1628,0
1630,0
1632,0
1634,0
1636,0
1638,0
1640,0
1642,0
1644,0
1646,0
1649,0
1651,0
1653,0
1655,0
1657,0
1659,0
1661,0
1663,0
1665,0
1667,0
1669,0
1671,0
1673,0
1675,0
1677,0
1679,0
1681,0
1683,0
1685,0
1687,0
1689,0
1691,0
1693,0
1695,0
1697,0
1699,0
1701,0
1703,0
1705,0
1707,0
1709,0
1711,0
1713,0
1715,0
1717,0
1719,0
1721,0
1723,0
1725,0
1727,0
1729,0
1731,0
1733,0
1735,0
1737,0
1739,0
1741,0
1743,0
1745,0
1747,0
1749,0
1751,0
1753,0
1755,0
1757,0
1759,0
1761,0
1763,0
1765,0
1767,0
1769,0
1771,0
1773,0
1775,0
1777,0
1779,0
1781,0
1783,0
1785,0
1787,0
1789,0
1791,0
1793,0
1795,0
1797,0
1799,0
1801,0
1803,0
1805,0
1807,0
1808,0
1809,0
1810,0
1811,0
1812,0
1814,0
1815,0
1817,1
1818,2
1819,0
1820,1
1822,0
1823,0
1825,0
1826,0
1827,0
1829,0
1830,0
1831,0
1832,0
1834,0
1836,0
1838,0
1839,0
1840,0
1842,0
1843,0
1845,0
1846,0
1848,0
1849,1
1851,0
1852,0
1853,0
1854,0
1856,0
1857,0
1859,0
1860,0
1861,0
1863,0
1864,0
1865,0
1866,0
1867,0
1868,0
1869,0
1870,0
1871,0
1872,0
1874,0
1875,0
1876,0
1877,0
1878,0
1880,0
1881,0
1882,0
1883,1
1885,0
1886,0
1887,1
1889,0
1890,0
1891,0
1892,0
1893,0
1894,0
1895,0
1896,0
1897,0
1898,0
1899,0
1900,0
1901,0
1903,0
1905,0
1907,0
1909,0
1911,0
1913,0
1915,0
1917,0
1919,0
1921,0
1923,0
1925,0
1927,0
1929,0
1931,0
1933,0
1935,0
1937,0
1939,0
1941,0
1943,0
1945,0
1947,0
1949,0
1951,0
1953,0
1955,0
1957,0
1959,0
1961,0
1963,0
1965,0
1967,0
1969,0
1971,0
1973,0
1975,0
1977,0
1979,0
1981,0
1983,0
1985,0
1987,0
1989,0
1991,0
1993,0
1995,0
1997,0
1999,0
2001,0
2003,0
2005,0
2007,0
2009,0
2011,0
2013,0
2015,0
2017,0
2019,0
2021,0
2023,0
2025,0
2027,0
2029,0
2031,0
2033,0
2035,0
2037,0
2039,0
2041,0
2043,0
2045,0
2047,0
2049,0
2051,0
2053,0
2055,0
2057,0
2059,0
2061,0
2063,0
2065,0
2067,0
2069,0
2071,0
2073,0
2075,0
2077,0
2079,0
2081,0
2082,3
2083,6
2085,3
2086,1
2088,1
2090,0
2092,0
2093,1
2094,4
2095,1
2096,8
2097,1
2099,0
2101,1
2102,1
2103,0
2105,0
2107,0
2109,0
2111,0
2113,0
2114,0
2115,1
2116,0
2118,0
2120,0
2121,0
2122,0
2124,0
2126,0
2128,1
2130,0
2132,0
2134,0
2136,0
2138,0
2140,0
2141,0
2142,0
2144,0
2146,0
2148,0
2150,0
2152,0
2154,0
2156,0
2158,0
2160,0
2162,0
2164,0
2166,0
2168,0
2170,0
2172,0
2174,0
2176,0
2178,0
2180,0
2182,0
2184,0
2186,0
2188,0
2189,0
2190,0
2192,0
2194,1
2195,0
2196,0
2197,0
2198,0
2199,1
2200,1
2201,3
2203,0
2204,3
2205,3
2206,2
2207,2
2209,2
2210,3
2211,6
2212,1
2214,1
2215,0
2217,1
2218,3
2219,5
2221,0
2223,2
2224,3
2225,2
2227,0
2229,0
2231,0
2233,1
2234,2
2235,0
2236,0
2237,3
2238,0
2239,2
2240,0
2242,0
2243,1
2244,1
2246,0
2248,0
2250,0
2252,0
2254,0
2256,0
2258,0
2260,0
2262,0
2264,0
2265,0
2267,0
2268,0
2270,0
2272,0
2273,0
2275,1
2277,0
2279,0
2281,0
2283,0
2285,0
2287,0
2288,1
2290,0
2292,0
2294,0
2296,0
2298,0
2300,0
2302,0
2304,0
2306,0
2308,0
2310,0
2312,0
2314,0
2316,0
2318,0
2320,0
2322,0
2324,0
2326,0
2328,0
2330,0
2332,0
2334,0
2336,0
2338,0
2340,0
2342,1
2343,3
2345,1
2346,2
2347,0
2349,0
2350,1
2351,0
2352,0
2354,0
2356,0
2358,0
2360,0
2362,1
2363,0
2365,0
2366,1
2367,0
2369,4
2371,1
2373,1
2374,3
2375,1
2377,0
2379,0
2381,0
2382,1
2383,0
2385,0
2386,0
2387,1
2388,0
2390,2
2391,2
2393,0
2394,2
2396,1
2397,4
2398,3
2399,0
2401,0
2403,0
2405,0
2407,2
2409,2
2411,2
2412,0
2414,0
2415,0
2417,0
2418,1
2419,0
2421,0
2423,0
2425,0
2427,0
2428,0
2430,0
2432,0
2434,0
2435,0
2436,0
2438,0
2439,0
2440,0
2441,2
2442,1
2443,1
2444,0
2446,0
2448,0
2450,0
2452,0
2454,0
2456,0
2458,0
2460,0
2462,0
2464,0
2466,0
2468,0
2470,0
2472,0
2474,0
2476,1
2477,0
2478,0
2479,0
2481,0
2483,0
2485,0
2487,0
2489,0
2491,0
2493,0
2495,0
2496,0
2497,0
2499,0
2501,2
2503,0
2504,1
2506,0
2508,1
2510,0
2511,0
2513,0
2515,0
2517,0
2519,0
2521,0
2523,0
2525,0
2526,0
2527,1
2528,0
2530,0
2532,0
2534,0
2535,0
2536,1
2537,0
2539,0
2540,1
2541,1
2543,0
2545,0
2547,0
2549,0
2551,0
2553,0
2554,3
2556,0
2558,0
2559,0
2561,0
2562,0
2563,0
2565,0
2567,0
2569,0
2571,0
2573,0
2575,0
2577,0
2579,0
2581,0
2583,0
2585,0
2586,0
2587,0
2588,1
2590,0
2591,0
2592,0
2594,0
2595,0
2596,0
2598,0
2600,0
2602,0
2604,0
2606,0
2608,0
2610,0
2612,0
2614,0
2616,0
2618,0
2620,0
2622,0
2624,0
2626,0
2628,0
2630,0
2632,0
2634,0
2636,0
2638,0
2640,0
2642,0
2644,0
2646,0
2648,0
2650,0
2652,0
2654,0
2656,0
2658,0
2660,0
2662,0
2664,0
2666,0
2667,0
2669,0
2671,0
2673,0
